FamilyName,CampName,FamilyCaseID,FamilyNumber,Active,Balance,Note
N/A,Al Hol Camp 03,Hol015660,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol007820,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020671,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020789,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020788,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol010834,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022165,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021259,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol035991,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021805,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022098,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021065,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021088,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol035972,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol031618,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021607,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol036007,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol035980,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020670,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021305,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021613,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028199,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028192,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022208,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021826,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022546,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026965,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018669A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018669B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019719A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019719B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021609A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021609B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014348,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019742,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014293,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013259,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020741,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022203,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020922,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018658,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021041,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021182,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020740,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021332,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014047,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018681,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022196,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021012,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030416,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022470,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024884,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol039889,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021524,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol040735,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027891,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027895,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027545,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018739,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018748,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019112A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019112B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019759A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019759B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019763A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019763B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022310A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022310B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028905A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028905B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018744,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018827,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018732,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018832,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019886,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020988,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021723,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024908,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037318,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025508,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037062,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol040606,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026328,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024873,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030233,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027739,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028909,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024845,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037092,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034957,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024872,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037293,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037153,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028170,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028268,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024847,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024844,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025076,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014162A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014162B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014591A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014591B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018044,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018709,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020805,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018030,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020790,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019257,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013656,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020799,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022964,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020804,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020802,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022967,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028167,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034515,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034413,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol033310,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026979,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,hol022872,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013665,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013665A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013665B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol016075,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018883,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019663A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019663B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol016042,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013650,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014235,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol015682,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol016288,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol016007,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024269,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019899,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020850,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024532,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021603,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019909,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020445,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol013836,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol023984,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022725,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028220,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol029080,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030048,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030128,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024277,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034276,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014024A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014024B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol017957,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019614A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019614B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014016,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020877,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025050,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028311,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025030,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022022,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019616,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol015114,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol036347,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol023649,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021472,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030432,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol030434,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,hol023410,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021462,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026589,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026579,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025063,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027105,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028236,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021463,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019172,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019185A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019185B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019436A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019436B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021694A,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021694B,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021924A,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021924B,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019175,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018449,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019184,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021326,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028490,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021920,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034244,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026230,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021917,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol024932,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026246,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021622,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019169,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021704,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021922,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019174,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037470,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019171,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol015176,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol017305,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019064,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021946A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021946B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019063,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol015201,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028210,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol038972,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021944,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037096,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021945,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028166,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034267,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037040,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021063,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol033637,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol033723,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026140,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022288,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028109,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037417,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021804,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028206,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028104,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol033688,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022292,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028124,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol029067,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026144,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037412,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol029434,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol026341,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol025377,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037426,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019334A,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019334B,10,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021050A,11,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021050B,11,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol014105,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019866,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020843,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020565,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020893,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020892,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020846,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020690,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022706,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021975,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022040,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021933,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022305,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020559,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020558,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022855,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021058,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019367,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037773,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol039750,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,hol037850,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022017,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028907,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,hol038933,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019170,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol029829,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol027867,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol034213,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol037038,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,hol028910,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol039129,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol028602,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol036811,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019915A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019915B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018910,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019157,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018908,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018903,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019150,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019156,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018900,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol022787,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019904,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol020815,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol021993,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol018905,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 03,Hol019154,6,yes,"[[""Kerosene"",300]]",
