FamilyName,CampName,FamilyCaseID,FamilyNumber,Active,Balance,Note
N/A,Al Hol Camp 01,Hol027632,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027634,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027927,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031786,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031797,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031833,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol040262,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015145,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015369,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015416,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015421,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015433,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015459,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015461,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015521,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015523,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015751,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016208,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016226,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016228,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016230,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016231,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016233,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016243,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016253,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016254,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016260,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019191,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020393,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022355,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023358,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023512,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024144,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024215,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026868,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031818,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033011,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033161,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033187,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036514,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036797,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol004894,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol005485,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019827A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019827B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014395,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015098,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015130,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015740,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015746,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015764,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015771,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016838,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016840,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,hol016842,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020350,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020747,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020750,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021888,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023139,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023511,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023962,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024004,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025270,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026701,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027838,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028482,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030910,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035811,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035895,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol039089,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol040671,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol002348,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol002942,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021830A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021830B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014382,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015250,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,hol015259,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015264,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015444,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015446,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016204,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol017151,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018206,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020371,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020388,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020396,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022636,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022637,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023870,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024015,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024642,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024644,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024653,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025151,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025293,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027760,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027828,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028083,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028142,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028145,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028150,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol029322,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol032795,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol037919,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015843,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027894,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014644,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014661,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015245,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016214,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016275,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016550,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018152,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018165,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018168,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018207,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018211,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019960,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020354,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020360,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020363,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020956,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020958,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021783,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021795,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021806,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021811,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021827,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022217,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022223,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022240,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022244,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022713,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022720,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024738,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025126,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027212,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027576,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol029329,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol029333,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031781,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031805,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol032851,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035209,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035229,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012243A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012243B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol005639,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol029052,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012321,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012688,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012740,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018222,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019049,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019701,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019705,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019711,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020086,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020130,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020711,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020716,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021574,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021877,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022368,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022381,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022727,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023506,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024757,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025161,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026598,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026739,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030359,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033436,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033808,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033817,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol034294,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035408,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol006570,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027495,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012297,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012301,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012304,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012324,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012771,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012836,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015728,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016168,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019477,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020117,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020125,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020311,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020749,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020753,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021684,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021690,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021972,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022813,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023913,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023932,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024366,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026601,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026740,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028231,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol037698,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035216,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022370,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022374,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022386,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022392,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022394,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022396,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022401,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024937,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024976,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol025012,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026586,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026773,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027263,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol027265,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028068,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028319,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028363,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028369,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028690,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028694,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028792,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028966,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028967,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028969,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028974,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028978,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol029795,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030044,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030073,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030422,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031150,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031539,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033650,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033673,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033729,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol034807,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,hol034982,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035149,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol035310,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036269,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036271,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036273,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036541,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036544,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036550,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol036556,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol037682,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol037826,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012845A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012845B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol006108,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol006580,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol030662,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012666,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012690,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012699,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012704,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016179,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016189,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016196,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018281,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018297,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018397,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018977,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018980,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018983,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018985,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol018997,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol019605,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020746,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023938,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026233,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026587,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol026614,1,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028528,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol028888,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol031789,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol032827,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol033562,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol006157A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol006157B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012347A,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012347B,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014979A,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014979B,8,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024385,9,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012351,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol012355,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol014974,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol015688,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016219,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016225,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016227,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016235,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016241,3,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol016261,4,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol020105,6,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021774,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol021942,7,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol022468,2,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol023059,5,yes,"[[""Kerosene"",300]]",
N/A,Al Hol Camp 01,Hol024407,2,yes,"[[""Kerosene"",300]]",
